2014081816009;25-07-2014;4-07-2014;BWI;Baltimore/Washington Intl Thurgood Marshall;Spirit Airlines;Passenger Property Loss;Checked Baggage;Cameras;;;
2014081816010;30-07-2014;28-07-2014;ORD;Chicago O'Hare International Airport;American Airlines;Passenger Property Loss;Checked Baggage;Personal Accessories;000;Deny;
2014081816011;28-07-2014;28-06-2014;ANC;Ted Stevens Anchorage International Airport;Sun Country Airlines Inc;Property Damage;Checked Baggage;Home Decor;2255;Settle;
2014081816012;8-08-2014;11-07-2014;JAX;Jacksonville International;USAir;Personal Injury;Checkpoint;;000;Deny;
2014081816013;1-08-2014;9-07-2014;LAS;McCarran International;American Airlines;Property Damage;Checked Baggage;Computer & Accessories;000;Deny;
2014081916014;1-08-2014;3-06-2014;PDX;Portland International;Southwest Airlines;Passenger Property Loss;Checked Baggage;Food & Drink;1149;Approve in Full;
2014081916015;1-08-2014;14-05-2014;GEG;Spokane International;Alaska Airlines;Passenger Property Loss;Checkpoint;Personal Accessories;000;Deny;
2014081916016;5-08-2014;14-07-2014;ORD;Chicago O'Hare International Airport;UAL;Property Damage;Checked Baggage;Computer & Accessories;;;
2014081916017;5-08-2014;5-07-2014;F;Foreign airport;UAL;Passenger Property Loss;Checked Baggage;"Baggage/Cases/Purses; Jewelry & Watches";000;Deny;
2014081916018;5-08-2014;30-05-2014;BNA;Nashville International;American Airlines;Property Damage;Checked Baggage;"Baggage/Cases/Purses; Food & Drink";;;
2014081916019;5-08-2014;2-08-2014;JFK;John F. Kennedy International;;Passenger Property Loss;Checked Baggage;Jewelry & Watches;;;
2014081916020;27-07-2014;16-06-2014;SEA;Seattle-Tacoma International;Southwest Airlines;Property Damage;Checked Baggage;Computer & Accessories;000;Deny;
2014081916021;5-08-2014;7-05-2014;HNL;Honolulu International Airport;UAL;Personal Injury;Checkpoint;Personal Accessories;;;
2014081916022;19-08-2014;15-04-2014;PHL;Philadelphia International Airport;American Airlines;Passenger Property Loss;Checked Baggage;"Clothing; Jewelry & Watches; Other";000;Deny;
2014081916023;5-08-2014;26-06-2014;F;Foreign airport;British Airways;Passenger Property Loss;Checked Baggage;Clothing;000;Deny;
2014081916024;5-08-2014;14-04-2014;JFK;John F. Kennedy International;Alitalia;Property Damage;Checked Baggage;"Cosmetics & Grooming; Medical/Science";;;
2014081916025;22-07-2014;26-06-2014;BLI;Bellingham International;Allegiant Air;Passenger Property Loss;Checkpoint;Cosmetics & Grooming;;;
2014081916026;5-08-2014;27-07-2014;BOS;Boston (Logan) International Airport;USAir;Passenger Property Loss;Checked Baggage;Computer & Accessories;000;Deny;
2014081916027;5-08-2014;16-07-2014;STL;Lambert St. Louis International;Frontier Airlines;Property Damage;Checked Baggage;Baggage/Cases/Purses;;;
2014081916028;23-07-2014;16-07-2014;RDU;Raleigh-Durham International;Jet Blue;Passenger Property Loss;Checked Baggage;Cosmetics & Grooming;000;Deny;
2014081916029;30-07-2014;23-07-2014;JFK;John F. Kennedy International;British Airways;Property Damage;Checked Baggage;Computer & Accessories;;;
2014081916030;5-08-2014;7-07-2014;JFK;John F. Kennedy International;Iberia Airlines;Property Damage;Checked Baggage;Other;;;
2014081916031;5-08-2014;16-07-2014;IAH;Houston - George Bush Intercontinental Airport;;Property Damage;Checkpoint;Computer & Accessories;19318;Approve in Full;
2014081916032;5-08-2014;11-07-2014;JFK;John F. Kennedy International;Lufthansa;Property Damage;Checked Baggage;Sporting Equipment & Supplies;;;
2014081916033;30-07-2014;13-06-2014;DFW;Dallas-Fort Worth International Airport;American Airlines;Passenger Property Loss;Checked Baggage;Jewelry & Watches;000;Deny;
2014081916034;5-08-2014;25-07-2014;MHT;Manchester Regional Airport;Delta Air Lines;Property Damage;Checked Baggage;Other;6900;Approve in Full;
2014081916035;5-08-2014;22-07-2014;EWR;Newark International Airport;UAL;Property Damage;Checked Baggage;Home Decor;;;
2014081916036;28-07-2014;28-06-2014;CLE;Cleveland Hopkins International;Southwest Airlines;Property Damage;Checked Baggage;Baggage/Cases/Purses;000;Deny;
2014081916037;5-08-2014;25-06-2014;MIA;Miami International Airport;American Airlines;Property Damage;Checked Baggage;Baggage/Cases/Purses;;;
2014081916038;26-07-2014;5-04-2014;SEA;Seattle-Tacoma International;Air Canada;Property Damage;Checked Baggage;Baggage/Cases/Purses;;;
2014081916039;28-07-2014;8-07-2014;TPA;Tampa International;Jet Blue;Passenger Property Loss;Checkpoint;Personal Electronics;000;Deny;
2014081916040;25-07-2014;4-07-2014;ORD;Chicago O'Hare International Airport;American Airlines;Property Damage;Checked Baggage;Baggage/Cases/Purses;000;Deny;
2014081916041;11-03-2014;19-06-2013;OAJ; Albert J Ellis Jacksonville;Delta Air Lines;Property Damage;Checked Baggage;Baggage/Cases/Purses;;;
2014081916042;3-07-2014;30-12-2013;ZZX;Non TSA Airport (motor vehicle);;Motor Vehicle;Motor Vehicle;;;;
2014081916043;3-08-2014;30-07-2014;IAD;Washington Dulles International;Saudi Arabian Airlines;Passenger Property Loss;Checked Baggage;;000;Deny;
2014081916044;3-08-2014;27-07-2014;MSY;New Orleans International;Delta Air Lines;Passenger Property Loss;Checkpoint;Personal Accessories;;;
2014081916045;1-08-2014;29-07-2014;FLL;Ft. Lauderdale-Hollywood International;UAL;Property Damage;Checkpoint;Computer & Accessories;52583;Settle;
2014081916046;2-08-2014;27-07-2014;JFK;John F. Kennedy International;Jet Blue;Property Damage;Checkpoint;Personal Electronics;;;
2014081916047;1-08-2014;28-07-2014;BJI;Bemidji MN;Delta Air Lines;Passenger Property Loss;Checked Baggage;Clothing;;;
2014081916048;3-08-2014;25-07-2014;LGA;LaGuardia;Delta Air Lines;Passenger Property Loss;Checkpoint;;;;
2014082016049;5-08-2014;22-07-2014;GEG;Spokane International;Frontier Airlines;Property Damage;Checked Baggage;Personal Electronics;;;
2014082016050;3-08-2014;21-07-2014;TPA;Tampa International;Southwest Airlines;Passenger Property Loss;Checked Baggage;Travel Accessories;1000;Approve in Full;
2014082016051;2-08-2014;26-07-2014;DEN;Denver International Airport;American Airlines;Passenger Property Loss;Checked Baggage;Other;8000;Approve in Full;
2014082016052;5-08-2014;16-07-2014;SAV;Savannah International;USAir;Passenger Property Loss;Checkpoint;Jewelry & Watches;;;
2014082016053;3-08-2014;25-07-2014;SMF;Sacramento International Airport;Southwest Airlines;Property Damage;Checkpoint;Computer & Accessories;97542;Approve in Full;
2014082016054;2-08-2014;19-07-2014;ORD;Chicago O'Hare International Airport;UAL;Passenger Property Loss;Checked Baggage;Food & Drink;000;Deny;
2014082016055;20-08-2014;25-07-2014;FLL;Ft. Lauderdale-Hollywood International;Southwest Airlines;Passenger Property Loss;Checkpoint;Jewelry & Watches;;;
2014082016056;2-08-2014;30-07-2014;JFK;John F. Kennedy International;Delta Air Lines;Passenger Property Loss;Checked Baggage;Computer & Accessories;000;Deny;
2014082016057;4-08-2014;29-07-2014;SEA;Seattle-Tacoma International;Virgin America;Passenger Property Loss;Checked Baggage;;000;Deny;
2014082016058;20-08-2014;26-07-2014;YNG;Youngstown-Warren Regional;Allegiant Air;Passenger Property Loss;Checked Baggage;Cosmetics & Grooming;;;
2014082016059;5-08-2014;25-06-2014;PUW;Pullman/Moscow Regional;Horizon Air;Passenger Property Loss;Checked Baggage;Personal Accessories;;;
2014082016060;2-08-2014;13-07-2014;JAX;Jacksonville International;American Airlines;Passenger Property Loss;Checked Baggage;Other;;;
2014082016061;5-08-2014;4-08-2014;CVG;Cincinnati/Northern Kentucky International;Frontier Airlines;Passenger Property Loss;Checked Baggage;Currency;5000;Settle;
2014082016062;2-08-2014;24-07-2014;DFW;Dallas-Fort Worth International Airport;American Airlines;Passenger Property Loss;Checked Baggage;Jewelry & Watches;000;Deny;
2014082016063;4-08-2014;17-07-2014;PSP;Palm Springs International;American Airlines;Passenger Property Loss;Checked Baggage;;;;
2014082016064;5-08-2014;8-07-2014;DFW;Dallas-Fort Worth International Airport;Emirates;Passenger Property Loss;Checked Baggage;Currency;;;
2014082016065;31-07-2014;26-07-2014;JFK;John F. Kennedy International;Korean Airlines;Passenger Property Loss;Checked Baggage;Computer & Accessories;;;
2014082016066;4-08-2014;8-07-2014;MKE;General Mitchell International Airport;Southwest Airlines;Property Damage;Checkpoint;;13300;Settle;
2014082016067;5-08-2014;2-08-2014;JFK;John F. Kennedy International;Emirates;Passenger Property Loss;Checked Baggage;;;;
2014082016068;4-08-2014;27-04-2014;PIT;Pittsburgh International Airport;UAL;Passenger Property Loss;Checked Baggage;;000;Deny;
2014082016069;28-07-2014;14-06-2014;ATL;Hartsfield-Jackson Atlanta International Airport;Delta Air Lines;Property Damage;Checked Baggage;Baggage/Cases/Purses;000;Deny;
2014082016070;5-08-2014;24-07-2014;EWR;Newark International Airport;UAL;Property Damage;Checked Baggage;Sporting Equipment & Supplies;;;
2014082016071;4-08-2014;7-07-2014;LAX;Los Angeles International Airport;Delta Air Lines;Property Damage;Checkpoint;;6000;Approve in Full;
2014082016072;5-08-2014;26-07-2014;SJU;Luis Munoz Marin International;Southwest Airlines;Property Damage;Checked Baggage;Baggage/Cases/Purses;000;Deny;
2014082016073;4-08-2014;17-07-2014;SJU;Luis Munoz Marin International;USAir;Property Damage;Checkpoint;;13803;Settle;
2014082016074;28-07-2014;30-06-2014;CMH;Port Columbus International;USAir;Property Damage;Checkpoint;Travel Accessories;32999;Approve in Full;
2014082016075;5-08-2014;31-07-2014;DFW;Dallas-Fort Worth International Airport;British Airways;Passenger Property Loss;Checked Baggage;"Clothing; Jewelry & Watches";000;Deny;
2014082016076;4-08-2014;2-07-2014;PNS;Pensacola Regional;USAir;Passenger Property Loss;Checked Baggage;;;;
2014082016077;5-08-2014;7-07-2014;IND;Indianapolis International;USAir;Passenger Property Loss;Checked Baggage;Personal Accessories;;;
2014082016078;30-07-2014;22-07-2014;LGA;LaGuardia;Delta Air Lines;Passenger Property Loss;Checkpoint;Food & Drink;;;
2014082016079;5-08-2014;28-07-2014;SAV;Savannah International;Jet Blue;Passenger Property Loss;Checked Baggage;Computer & Accessories;;;
2014082016080;28-07-2014;20-12-2012;IAD;Washington Dulles International;;Passenger Property Loss;Checked Baggage;Other;000;Deny;
2014082016081;5-08-2014;29-07-2014;JFK;John F. Kennedy International;China Airlines;Passenger Property Loss;Checked Baggage;Computer & Accessories;;;
2014082016082;28-07-2014;6-07-2014;ATL;Hartsfield-Jackson Atlanta International Airport;UAL;Property Damage;Checked Baggage;Other;;;
2014082016083;5-08-2014;27-07-2014;PSP;Palm Springs International;USAir;Passenger Property Loss;Checked Baggage;Other;000;Deny;
2014082016084;28-07-2014;12-07-2014;SJC;Norman Y Mineta San Jose International;Hawaiian Airlines;Property Damage;Checked Baggage;Tools & Home Improvement Supplies;;;
2014082016085;29-07-2014;9-07-2014;MDT;Harrisburg International;Frontier Airlines;Passenger Property Loss;Checked Baggage;Other;6200;Approve in Full;
2014082016087;28-07-2014;9-07-2014;SJT;San Angelo Regional;American Airlines;Passenger Property Loss;Checked Baggage;Household Items;000;Deny;
2014082016088;28-07-2014;12-07-2014;MCO;Orlando International Airport;Southwest Airlines;Passenger Property Loss;Checked Baggage;Crafting & Hobby;000;Deny;
2014082016089;28-07-2014;3-06-2014;HPN;Westchester County White Plains;Jet Blue;Passenger Property Loss;Checked Baggage;Other;000;Deny;
2014082016090;28-07-2014;19-07-2014;MCO;Orlando International Airport;Southwest Airlines;Property Damage;Checkpoint;Personal Electronics;16900;Settle;
2014082016091;28-07-2014;28-06-2014;JFK;John F. Kennedy International;British Airways;Passenger Property Loss;Checked Baggage;Clothing;;;
2014082016092;28-07-2014;15-07-2014;CLT;Charlotte/Douglas International Airport;USAir;Property Damage;Checked Baggage;Other;000;Deny;
2014082016093;29-07-2014;10-07-2014;JFK;John F. Kennedy International;Hawaiian Airlines;Passenger Property Loss;Checked Baggage;Medical/Science;;;
2014082016094;18-08-2014;17-07-2014;LAX;Los Angeles International Airport;Lufthansa;Passenger Property Loss;Checked Baggage;Clothing;15000;Settle;
2014082016095;4-08-2014;25-03-2014;MCO;Orlando International Airport;American Airlines;Passenger Property Loss;Checked Baggage;;10999;Approve in Full;
2014082016096;4-08-2014;19-04-2014;SJU;Luis Munoz Marin International;Jet Blue;Property Damage;Checked Baggage;;14679;Settle;
2014082016097;4-08-2014;25-02-2014;LAS;McCarran International;Southwest Airlines;Passenger Property Loss;Checked Baggage;;000;Deny;
2014082016098;4-08-2014;28-07-2014;IAD;Washington Dulles International;American Airlines;Passenger Property Loss;Checked Baggage;;000;Deny;
2014082016099;4-08-2014;16-07-2014;LAX;Los Angeles International Airport;UAL;Property Damage;Checkpoint;;11175;Approve in Full;
2014082016100;4-08-2014;17-07-2014;LAX;Los Angeles International Airport;Virgin Atlantic;Property Damage;Checked Baggage;;000;Deny;
2014082016101;6-08-2014;25-07-2014;EWR;Newark International Airport;Virgin Atlantic;Property Damage;Checked Baggage;;;;
2014082016102;6-08-2014;4-08-2014;SEA;Seattle-Tacoma International;Alaska Airlines;Passenger Property Loss;Checked Baggage;;;;
2014082016104;2-08-2014;1-08-2014;BOS;Boston (Logan) International Airport;USAir;Property Damage;Checked Baggage;Computer & Accessories;;;
2014082016105;3-08-2014;27-07-2014;EWR;Newark International Airport;Delta Air Lines;Passenger Property Loss;Checkpoint;Computer & Accessories;;;
2014082016106;30-05-2014;16-12-2013;ZZX;Non TSA Airport (motor vehicle);;Motor Vehicle;Other;;;;
2014082116107;6-08-2014;20-05-2014;SAN;San Diego International;UAL;Passenger Property Loss;Checked Baggage;;000;Deny;
2014082116108;6-08-2014;17-07-2014;BNA;Nashville International;;Property Damage;Checkpoint;;5000;Approve in Full;
2014082116109;6-08-2014;3-08-2014;SEA;Seattle-Tacoma International;Southwest Airlines;Passenger Property Loss;Checkpoint;;;;
2014082116110;6-08-2014;9-07-2014;ABQ;Albuquerque International Sunport Airport;Southwest Airlines;Passenger Property Loss;Checked Baggage;;000;Deny;
2014082116111;6-08-2014;20-07-2014;PHL;Philadelphia International Airport;Virgin America;Passenger Property Loss;Checked Baggage;;;;
2014082116112;6-08-2014;28-06-2014;ORD;Chicago O'Hare International Airport;UAL;Property Damage;Checkpoint;;27000;Settle;
2014082116113;6-08-2014;12-07-2014;STL;Lambert St. Louis International;American Airlines;Passenger Property Loss;Checked Baggage;;;;
2014082116114;28-07-2014;15-07-2014;JFK;John F. Kennedy International;American Airlines;Passenger Property Loss;Checked Baggage;Other;;;
2014082116115;28-07-2014;27-12-2013;HNL;Honolulu International Airport;Alaska Airlines;Passenger Property Loss;Checkpoint;Jewelry & Watches;30000;Approve in Full;
2014082116116;4-09-2014;23-04-2013;ZZX;Non TSA Airport (motor vehicle);;Personal Injury;Motor Vehicle;;;;
2014082116117;30-07-2014;28-07-2014;CLE;Cleveland Hopkins International;UAL;Property Damage;Checked Baggage;Baggage/Cases/Purses;000;Deny;
2014082116118;28-07-2014;25-06-2014;RNO;Reno/Tahoe International;South African Airways;Property Damage;Checked Baggage;Medical/Science;10749;Approve in Full;
2014082116119;31-07-2014;19-06-2014;JFK;John F. Kennedy International;Lufthansa;Property Damage;Checked Baggage;Baggage/Cases/Purses;;;
2014082116120;28-07-2014;9-06-2014;MIA;Miami International Airport;American Airlines;Passenger Property Loss;Checked Baggage;Clothing;000;Deny;
2014082116121;3-08-2014;30-06-2014;DFW;Dallas-Fort Worth International Airport;American Airlines;Passenger Property Loss;Checked Baggage;Other;;;
2014082116122;6-08-2014;30-07-2014;LAX;Los Angeles International Airport;Transaero Airlines;Passenger Property Loss;Checkpoint;Other;8847;Approve in Full;
2014082116123;6-08-2014;1-07-2014;AUS;Austin-Bergstrom International Airport;Jet Blue;Passenger Property Loss;Checked Baggage;;;;
2014082116124;6-08-2014;17-04-2014;SAN;San Diego International;UAL;Property Damage;Checked Baggage;;000;Deny;
2014082116125;6-08-2014;25-07-2014;DAL;Dallas Love Field;Southwest Airlines;Property Damage;Checked Baggage;;2500;Settle;
2014082116126;6-08-2014;1-07-2014;STL;Lambert St. Louis International;Southwest Airlines;Passenger Property Loss;Checkpoint;;;;
2014082116127;6-08-2014;13-05-2014;BHM;Birmingham International Airport;UAL;Property Damage;Checkpoint;;2999;Approve in Full;
2014082116128;6-08-2014;22-07-2014;IAH;Houston - George Bush Intercontinental Airport;UAL;Passenger Property Loss;Checked Baggage;;4500;Settle;
2014082116129;6-08-2014;15-07-2014;DFW;Dallas-Fort Worth International Airport;American Airlines;Property Damage;Checked Baggage;Other;1000;Approve in Full;
2014082216130;6-08-2014;25-07-2014;DCA;Ronald Reagan Washington National Airport;USAir;Property Damage;Checked Baggage;Clothing;000;Deny;
2014082216131;6-08-2014;7-07-2014;PDX;Portland International;;Property Damage;Checkpoint;Personal Electronics;;;
2014082216132;6-08-2014;26-06-2014;JFK;John F. Kennedy International;Delta Air Lines;Passenger Property Loss;Checkpoint;Food & Drink;000;Deny;
2014082216133;6-08-2014;14-05-2014;FLL;Ft. Lauderdale-Hollywood International;Delta Air Lines;Property Damage;Checked Baggage;Baggage/Cases/Purses;3811;Approve in Full;
2014082216134;21-08-2014;30-04-2014;RSW;Southwest Florida International;Southwest Airlines;Passenger Property Loss;Checked Baggage;Travel Accessories;686;Approve in Full;
2014082216135;6-08-2014;26-07-2014;IAD;Washington Dulles International;UAL;Property Damage;Checkpoint;Personal Accessories;000;Deny;
2014082216136;6-08-2014;28-07-2014;DAL;Dallas Love Field;Southwest Airlines;Passenger Property Loss;Checkpoint;Personal Accessories;;;
2014082216137;6-08-2014;17-07-2014;JFK;John F. Kennedy International;Air France;Passenger Property Loss;Checked Baggage;Computer & Accessories;;;
2014082216138;29-07-2014;20-07-2014;DTW;Detroit Metropolitan Wayne County Airport;Delta Air Lines;Property Damage;Checked Baggage;Travel Accessories;8723;Approve in Full;
2014082216139;5-08-2014;3-08-2014;CLT;Charlotte/Douglas International Airport;USAir;Property Damage;Checkpoint;Clothing;000;Deny;
2014082216140;6-08-2014;29-07-2014;ATL;Hartsfield-Jackson Atlanta International Airport;Delta Air Lines;Property Damage;Checked Baggage;"Clothing; Jewelry & Watches";000;Deny;
2014082216141;6-08-2014;29-07-2014;GUM;Guam;UAL;Property Damage;Checked Baggage;Cosmetics & Grooming;000;Deny;
2014082216142;6-08-2014;4-08-2014;BOS;Boston (Logan) International Airport;Delta Air Lines;Passenger Property Loss;Checked Baggage;Cameras;;;
2014082216143;4-08-2014;19-07-2014;ABE;Lehigh Valley International Airport Allentown;Allegiant Air;Property Damage;Checkpoint;Travel Accessories;13000;Approve in Full;
2014082216144;6-08-2014;4-08-2014;BTR;Baton Rouge Metropolitan;USAir;Property Damage;Checkpoint;Personal Accessories;;;
2014082216145;6-08-2014;25-07-2014;SFB;Orlando Sanford;Monarch Airlines Ltd;Property Damage;Checked Baggage;Baggage/Cases/Purses;;;
2014082216146;4-08-2014;8-07-2014;SJC;Norman Y Mineta San Jose International;Alaska Airlines;Passenger Property Loss;Checked Baggage;Travel Accessories;1200;Approve in Full;
2014082216147;29-07-2014;7-06-2014;JFK;John F. Kennedy International;Delta Air Lines;Passenger Property Loss;Checkpoint;Computer & Accessories;000;Deny;
2014082216148;28-07-2014;23-07-2014;DCA;Ronald Reagan Washington National Airport;;Passenger Property Loss;Checked Baggage;Cosmetics & Grooming;000;Deny;
2014082216149;22-08-2014;26-07-2014;MCO;Orlando International Airport;Delta Air Lines;Passenger Property Loss;Checked Baggage;Personal Electronics;;;
2014082216150;28-07-2014;22-05-2014;EWR;Newark International Airport;British Airways;Property Damage;Checked Baggage;Clothing;;;
2014082216151;6-08-2014;24-07-2014;F;Foreign airport;British Airways;Property Damage;Checked Baggage;Baggage/Cases/Purses;000;Deny;
2014082216152;6-08-2014;31-07-2014;CLT;Charlotte/Douglas International Airport;USAir;Passenger Property Loss;Checked Baggage;Other;000;Deny;
2014082216153;6-08-2014;22-05-2014;AUS;Austin-Bergstrom International Airport;American Airlines;Passenger Property Loss;Checkpoint;Currency;000;Deny;
2014082216155;6-08-2014;31-07-2014;F;Foreign airport;British Airways;Property Damage;Checked Baggage;Baggage/Cases/Purses;;;
2014082216156;24-07-2014;11-07-2014;ORD;Chicago O'Hare International Airport;Virgin America;Passenger Property Loss;Checked Baggage;Travel Accessories;2500;Approve in Full;
2014082216157;28-07-2014;21-05-2014;ATL;Hartsfield-Jackson Atlanta International Airport;Air Canada;Passenger Property Loss;Checked Baggage;Tools & Home Improvement Supplies;9000;Approve in Full;
2014082216158;4-08-2014;15-07-2014;AUS;Austin-Bergstrom International Airport;Southwest Airlines;Passenger Property Loss;Checked Baggage;Cameras;000;Deny;
2014082216159;5-08-2014;26-07-2014;STL;Lambert St. Louis International;Southwest Airlines;Property Damage;Checked Baggage;Baggage/Cases/Purses;000;Deny;
2014082216160;4-08-2014;11-06-2014;GRK;Kileen - Ft. Hood Regional;USAir;Passenger Property Loss;Checked Baggage;Tools & Home Improvement Supplies;791;Approve in Full;
2014082216161;5-08-2014;21-07-2014;SAN;San Diego International;Alaska Airlines;Property Damage;Checked Baggage;Home Decor;15000;Approve in Full;
2014082216162;28-07-2014;19-07-2014;MCO;Orlando International Airport;American Airlines;Passenger Property Loss;Checked Baggage;Toys & Games;000;Deny;
2014082216164;4-08-2014;13-07-2014;BOS;Boston (Logan) International Airport;Southwest Airlines;Property Damage;Checked Baggage;Home Decor;;;
2014082216165;6-08-2014;22-07-2014;MSY;New Orleans International;Southwest Airlines;Passenger Property Loss;Checked Baggage;;;;
2014082316166;6-08-2014;28-07-2014;GUC;Gunnison - Crested Butte Regional Airport;UAL;Passenger Property Loss;Checked Baggage;Hunting & Fishing Items;;;
2014082316167;6-08-2014;3-07-2014;IAH;Houston - George Bush Intercontinental Airport;Air China;Passenger Property Loss;Checkpoint;Personal Electronics;56288;Settle;
2014082316168;6-08-2014;1-08-2014;SNA;John Wayne;Southwest Airlines;Property Damage;Checked Baggage;Clothing;000;Deny;
2014082316169;6-08-2014;29-06-2014;RIC;Richmond International;UAL;Passenger Property Loss;Checked Baggage;;000;Deny;
2014082316170;6-08-2014;19-07-2014;JFK;John F. Kennedy International;UAL;Passenger Property Loss;Checked Baggage;;;;
2014082316171;6-08-2014;2-08-2014;DFW;Dallas-Fort Worth International Airport;Frontier Airlines;Passenger Property Loss;Checked Baggage;Computer & Accessories;000;Deny;
2014082316172;6-08-2014;25-07-2014;DCA;Ronald Reagan Washington National Airport;Delta Air Lines;Property Damage;Checked Baggage;;000;Deny;
2014082316173;7-08-2014;27-07-2014;DCA;Ronald Reagan Washington National Airport;USAir;Passenger Property Loss;Checked Baggage;"Baggage/Cases/Purses; Baggage/Cases/Purses; Jewelry & Watches";000;Deny;
2014082316174;6-08-2014;16-07-2014;BOI;Boise Air Terminal/Gowen Field;Southwest Airlines;Property Damage;Checked Baggage;;15141;Approve in Full;
2014082316175;7-08-2014;5-08-2014;EWR;Newark International Airport;UAL;Property Damage;Checked Baggage;Other;47500;Approve in Full;
2014082316176;6-08-2014;8-07-2014;IAH;Houston - George Bush Intercontinental Airport;UAL;Passenger Property Loss;Checkpoint;;000;Deny;
2014082316177;6-08-2014;8-07-2014;;;Delta Air Lines;Passenger Property Loss;Checked Baggage;;;;
2014082316179;6-08-2014;27-06-2014;MEM;Memphis International Airport;USAir;Property Damage;Checkpoint;;;;
2014082316180;8-08-2014;31-07-2014;RNO;Reno/Tahoe International;American Airlines;Passenger Property Loss;Checked Baggage;;87299;Approve in Full;
2014082316181;8-08-2014;26-07-2014;LAX;Los Angeles International Airport;Southwest Airlines;Passenger Property Loss;Checked Baggage;;2907;Approve in Full;
2014082316182;8-08-2014;3-08-2014;DEN;Denver International Airport;Southwest Airlines;Passenger Property Loss;Checked Baggage;;;;
2014082316183;8-08-2014;4-08-2014;DFW;Dallas-Fort Worth International Airport;American Airlines;Property Damage;Checked Baggage;Baggage/Cases/Purses;;;
2014082316184;8-08-2014;5-07-2014;MIA;Miami International Airport;American Airlines;Passenger Property Loss;Checked Baggage;;;;
2014082316185;8-08-2014;2-07-2014;ALB;Albany International;Delta Air Lines;Passenger Property Loss;Checked Baggage;;;;
2014082316186;8-08-2014;8-05-2014;CVG;Cincinnati/Northern Kentucky International;Delta Air Lines;Property Damage;Checkpoint;;;;
2014082316187;8-08-2014;2-07-2014;EWR;Newark International Airport;Virgin Atlantic;Passenger Property Loss;Checked Baggage;;;;
2014082316188;8-08-2014;27-06-2014;PHX;Phoenix Sky Harbor International;Southwest Airlines;Passenger Property Loss;Checked Baggage;;000;Deny;
2014082316189;11-08-2014;7-08-2014;IAD;Washington Dulles International;;Passenger Property Loss;Checked Baggage;;000;Deny;
2014082316190;6-08-2014;4-08-2014;JAX;Jacksonville International;Southwest Airlines;Passenger Property Loss;Checked Baggage;"Currency; Other";;;
2014082416191;6-08-2014;11-07-2014;MDW;Midway International Airport;Porter Airlines;Property Damage;Checked Baggage;Other;;;
2014082516192;6-08-2014;7-07-2014;BWI;Baltimore/Washington Intl Thurgood Marshall;USAir;Property Damage;Checked Baggage;Baggage/Cases/Purses;000;Deny;
2014082516193;6-08-2014;3-07-2014;LAS;McCarran International;Westjet Airlines Ltd;Passenger Property Loss;Checked Baggage;Jewelry & Watches;000;Deny;
2014082516194;11-08-2014;6-08-2014;ATL;Hartsfield-Jackson Atlanta International Airport;Delta Air Lines;Property Damage;Checkpoint;Computer & Accessories;;;
2014082516195;11-08-2014;29-07-2014;BZN;Gallatin Field;Delta Air Lines;Property Damage;Checked Baggage;Baggage/Cases/Purses;12973;Approve in Full;
2014082516196;11-08-2014;20-06-2014;LAS;McCarran International;Southwest Airlines;Passenger Property Loss;Checked Baggage;Other;000;Deny;
2014082516197;11-08-2014;7-08-2014;LAS;McCarran International;Spirit Airlines;Property Damage;Checkpoint;Personal Electronics;55865;Settle;
2014082516198;11-08-2014;5-07-2014;SNA;John Wayne;Southwest Airlines;Passenger Property Loss;Checked Baggage;Jewelry & Watches;;;
2014082516199;11-08-2014;3-08-2014;ORD;Chicago O'Hare International Airport;Virgin America;Property Damage;Checked Baggage;Computer & Accessories;33100;Settle;
2014082516200;11-08-2014;5-08-2014;DEN;Denver International Airport;UAL;Property Damage;Checked Baggage;Sporting Equipment & Supplies;7495;Approve in Full;
2014082516201;11-08-2014;1-08-2014;LAX;Los Angeles International Airport;Alitalia;Property Damage;Checked Baggage;Baggage/Cases/Purses;000;Deny;
2014082516202;11-08-2014;1-08-2014;BTV;Burlington VT;UAL;Property Damage;Checked Baggage;Other;;;
2014082516203;11-08-2014;9-08-2014;SAN;San Diego International;Volaris Airlines;Property Damage;Checkpoint;Personal Electronics;;;
2014082516204;11-08-2014;30-04-2014;JFK;John F. Kennedy International;American Airlines;Property Damage;Checked Baggage;"Clothing; Home Decor; Other";;;
2014082516205;25-08-2014;6-08-2014;IAH;Houston - George Bush Intercontinental Airport;Turkish Airlines;Passenger Property Loss;Checked Baggage;Personal Accessories;;;
2014082516206;11-08-2014;5-08-2014;JFK;John F. Kennedy International;Avianca;Passenger Property Loss;Checked Baggage;Other;;;
2014082516207;4-08-2014;25-07-2014;JAX;Jacksonville International;Southwest Airlines;Passenger Property Loss;Checked Baggage;Travel Accessories;1619;Approve in Full;
2014082516208;5-08-2014;7-07-2014;AUS;Austin-Bergstrom International Airport;Delta Air Lines;Passenger Property Loss;Checked Baggage;Personal Accessories;000;Deny;
2014082516209;5-08-2014;24-07-2014;LYH;Lynchburg Regional;USAir;Passenger Property Loss;Checked Baggage;Travel Accessories;1500;Approve in Full;
2014082516210;28-07-2014;29-06-2014;ATW;Outagamie County;Allegiant Air;Passenger Property Loss;Checked Baggage;Other;000;Deny;
